Tweet ID, Tweet Text, Information Source, Information Type, Informativeness
204044790420094976,"Arrivato a casa, mi corico, accendo il decoder vado su #skytg24 per avere aggiornamenti sul #terremoto e il decoder si aggiorna i canali mah",Outsiders,Other Useful Information,Related - but not informative
204045272773427201,Terremoto mi vuoi lasciar dormire sì o no? #terremoto,Eyewitness,Sympathy and support,Related - but not informative
204045440541396992,RT @Zebbolo: Sembra ci siano seri danni a Finale Emilia e Poggio Renatico #terremoto,Media,Caution and advice,Related and informative
204045478281744384,"RT @LucaLombroso: Cosa fare (e non fare) in caso di #terremoto, ma molto va fatto prima:es, cosa banale, da anni non ho quadri sul letto ...",Outsiders,Caution and advice,Related and informative
204045604119261184,Ou ora basta. Me la caco. #terremoto,Not labeled,Not labeled,Not related
204045671223930880,Mobbasta #terremoto #bologna. Altra scossa.,Eyewitness,Other Useful Information,Related and informative
204046325518577664,"5.9-magnitude earthquake strikes near Bologna, Italy   Full Article: http://t.co/HLVjrFuY   A 5.9-magnitude earthquake struck near Bologna…",Media,Other Useful Information,Related and informative
204047424422023171,"#terremoto. Ma il collegamento su Rai news da Bologna era finto, ché durante quest'ultima non ha fatto un frizzo?",Not labeled,Not labeled,Not related
204047562867621890,"#terremoto le llaman a un sismo de 5.6 en Italia, entonces lo que pasa en Chile y Perú que es cataclismo?",Outsiders,Other Useful Information,Related and informative
204047919375060993,@Woody64_2012 La prima a me è sembrata eterna! #terremoto,Eyewitness,Sympathy and support,Related - but not informative
204049387389857792,RT @mpoppel: 5.1-magnitude aftershock hits northern Italy - USGS #terremoto,Outsiders,Other Useful Information,Related and informative
204049785852923904,#terremoto: Adesso Modena oltre che per i maiali sarà famosa anche per #imaya http://t.co/3ei8Nd3h,Outsiders,Sympathy and support,Related - but not informative
204050180079755264,RT @Zebbolo: Danni a Ferrara #terremoto https://t.co/DE239qJe,Media,Infrastructure and utilities,Related and informative
204050721157545985,"Amici di #Bologna e dintorni, spero tutto bene.. #Terremoto previsto dai #Maya.. Quindi, si può stare tranquilli.",Outsiders,Sympathy and support,Related - but not informative
204051270598787072,RT @robertamilano: @GBA_mediamondo e socializzi l'ansia in attesa dell'ansa #terremoto,Outsiders,Sympathy and support,Related - but not informative
204051719393521664,"RT @cristinasimone: #terremoto Una notizia bruttissima! Crolli nelle fabbriche a Ferrara, degli operai sono rimasti coinvolti!!! http:// ...",Outsiders,Affected individuals,Related and informative
204051853636403201,RT @corriereveneto: @DeBortoliF: Altra scossa di assestamento a Milano #terremoto,Outsiders,Other Useful Information,Related and informative
204052977697296384,"RT @Corriereit: #terremoto, crolli in fabbriche in provincia di Ferrara. Lesionate chiese e campanili. Aggiornamenti su @Corriereit",Media,Infrastructure and utilities,Related and informative
204053179019689987,RT @RominaCabj: nostradamus habia predicho un terremoto en la peninsula italica para el 20 de mayo.. y que paso? hubo un sismo en italia :O,Not applicable,Not applicable,Related - but not informative
204053350977773568,questa è l'impressionante immagine della torre di Finale Emilia... http://t.co/vlY6I3c8 #terremoto,Outsiders,Other Useful Information,Related - but not informative
204053447455150081,RT @robertociacci: RT @rodolfodue: #terremoto piazza Maggiore affollata alle 5 di mattina http://t.co/9wV2etNQ,Eyewitness,Caution and advice,Related and informative
204053573284270081,"RT @NewEarthquake: Revised (5.9 -&gt; 6.0): 6.0 earthquake, northern Italy. May 20 4:03am at epicenter (1h:31m ago, 36km NNW of Bologna, ...",Media,Caution and advice,Related and informative
204054844175159296,"RT @FrancescaBibi: Sono a San Felice sul Panaro, epicentro. É stato terribile. #terremoto",Eyewitness,Sympathy and support,Related - but not informative
204055427162443776,"#Terremoto de 6.3 azotó el noroeste de Bologna, Italia :/ Bologna!!",Media,Other Useful Information,Related and informative
204056815498043392,I media sono in crisi perché non sanno usare twitter e su facebook non trovano le foto del #terremoto .,Outsiders,Other Useful Information,Related - but not informative
204061466976985088,Vado a chiudere un po gli occhi... #Terremoto,Outsiders,Other Useful Information,Related - but not informative
204062435852812288,RT @FGoria: RT @gluca: aggiornamento epicentro: ogni edificio storico crollato o danneggiato grave. #terremoto gente ok. http://t.co/b5C ...,Eyewitness,Infrastructure and utilities,Related and informative
204065388634447872,"RT @andreakondra: Riesco a rimanere aggiornato solo grazie a Twitter sul #terremoto Ok giornalisti, potete cambiare lavoro",Outsiders,Other Useful Information,Related - but not informative
204068815389200384,RT @NathanNemo: RT @massimomasi: Solo SKY sta informando! Vergogna! #terremoto e' la fine dell'informazione pubblica,Outsiders,Sympathy and support,Related - but not informative
204070824444043264,RT @SantiContreras: Daños del Terremoto en Italia de 6.0 grados de hace una hora http://t.co/HP6vyMcD,Outsiders,Other Useful Information,Related and informative
204077220791201792,RT @gluca: prima era verticale RT @il_letterino: RT @stefanotralli Campanile mortizzuolo #terremoto http://t.co/C17RlPT4 #sanfelicesulpanaro,Eyewitness,Other Useful Information,Related - but not informative
204079670252146688,RT @gluca: dall'epicentro: e pensare che qualcuno qui pensa di fare un deposito di gas sotterraneo #terremoto #sanfelicesulpanaro http:/ ...,Eyewitness,Other Useful Information,Related - but not informative
204080215494897664,"Ctm, terremoto de 6.3 en Italia, no webeen.",Media,Other Useful Information,Related and informative
204081620607709184,Yaaaaaa no me hagan asustar con eso de que Nostradamus dijo que iba pasar lo del terremoto en Italia un 20 de Mayo!!!!!!!!!!,Not applicable,Other Useful Information,Related - but not informative
204083688382799872,"#InstantFollowBack Quake hits northern Italy, one dead http://t.co/s9bzLgdE #TFB #FF #F4F #TFW",Media,Affected individuals,Related and informative
204083810042789888,a causa del #terremoto nella zono di ancona i treni per la zona centro-nord hanno ritardi o soppressioni...,Media,Caution and advice,Related and informative
204085705847226368,"RT @nytimes: Strong Quake Hits North Italy, at Least Three Dead http://t.co/LGToeFnx",Media,Affected individuals,Related and informative
204087073186127872,"RT @epicenterx: Earthquake - Magnitude 4.0 - NORTHERN ITALY - 2012 May 20, 02:37 UTC http://t.co/G6ljbD94",Media,Other Useful Information,Related and informative
204087371011080192,RT @INGVterremoti: #terremoto Ml:2.8 2012-05-20 05:31:17 UTC Lat=44.84 Lon=11.13 Prof=6.0Km Prov=MODENA,Outsiders,Other Useful Information,Related and informative
204088788664856576,RT @BreakingNewsChi: BREAKING NEWS: Televisión Italiana confirma que ya son 4 los muertos por terremoto en Italia http://t.co/5fXdQ7Ey,Media,Affected individuals,Related and informative
204091561083023360,RT @fatimapastrana: Hay leer las profecías de Nostradamus para ver que nos depara.. predijo que el 20 de mayo habría terremoto en Italia ...,Outsiders,Other Useful Information,Related - but not informative
204091816960720896,"Quake hits northern Italy, 3 dead: A strong earthquake struck early Sunday near the northern ... http://t.co/ArlGGWXG #CNN #BreakingNews",Media,Affected individuals,Related and informative
204092261561139200,"RT @OVNICANARIAS: Terremoto norte de Italia, 6.0 Magnitud.:    Fecha-Hora Domingo, 20 de mayo 2012 a las 02:03:52 UTC Domingo, 20 ... ht ...",Media,Other Useful Information,Related and informative
204093670847291392,"RT @AP: Reports: 3 dead in magnitude-5.9 earthquake that strikes near Bologna, Italy: http://t.co/oMng91FE -JM",Media,Affected individuals,Related and informative
204094857814343680,"RT @uhprensagrafica: Tres fallecidos deja terremoto de 5,9 en Bologna, #Italia",Outsiders,Affected individuals,Related and informative
204095130448314368,BBC News - Three killed in northern Italy earthquake http://t.co/6YR5DcgO,Media,Affected individuals,Related and informative
204097521189003264,"RT @AC984: #Terremoto Molise 2002, L'Aquila 2009, Emilia 2012. Tutti di 5,9 gradi Richter. #riflessioni",Media,Caution and advice,Related and informative
204099568009355265,"RT @cnni: Quake hits northern Italy, one dead http://t.co/dmCMwbCf",Media,Affected individuals,Related and informative
204101208015769600,Three killed in Italy earthquake: An earthquake in northern Italy kills at least three people and causes thousan... http://t.co/sOC3O9OE,Media,Affected individuals,Related and informative
204101451268624385,RT @CNN: At least 3 dead after earthquake rocks northern Italy http://t.co/wrolmWMv,Media,Affected individuals,Related and informative
204102357242478592,chi ha notizie #terremoto su Mirandola?,Outsiders,Other Useful Information,Related - but not informative
204102638265057280,"...che nottata del cazzo, si può dire? #terremoto #paura",Outsiders,Sympathy and support,Related - but not informative
204103489721344002,La calamità naturale sarà a carico del cittadino. In caso di #terremoto [...] non sarà più lo Stato a pagare i danni http://t.co/OgDnWKIt,Not applicable,Other Useful Information,Related and informative
204103783289061376,Earthquake in our area (34 km NE Modena) http://t.co/KL0bIxgT We're fine but some deaths reported &amp; u can't tell what will happen next.,Eyewitness,Affected individuals,Related and informative
204104420844257280,"A Finale crolla una torre del Trecento San Felice, semidistrutta la chiesa - Il Resto Del Carlino - Modena: http://t.co/iQY86ClT",Media,Infrastructure and utilities,Related and informative
204105960145428480,RT @BBCWorld: Three killed in Italy earthquake http://t.co/KiokyFRU,Media,Affected individuals,Related and informative
204106400555741186,RT @skande: La chiesa di Mirabello crollata! http://t.co/yfxCU8kz #terremoto #Ferrara via @ImVolva,Eyewitness,Infrastructure and utilities,Related and informative
204109651128750080,RT @ManuAhia: E anche oggi non è un buongiorno... Il #terremoto è la prova che la natura si ribella alle atrocità dell'uomo...,Outsiders,Other Useful Information,Related - but not informative
204110343205683200,“@newsfromitaly: #Earthquake hits northern #Italy 3 deaths confirmed http://t.co/ks7KAPUs #Itl #News” i've heard 4 so far :(,Media,Affected individuals,Related and informative
204111114953424896,Ultimamente lo scorrere degli avvenimenti mi ricorda sempre che devo ringraziare se sono ancora viva. #brindisi #terremoto,Outsiders,Sympathy and support,Related - but not informative
204111366599094273,RT @1Dneews: An #earthquake hit northern Italy at 4:03am. It killed at least 4 people and caused lots of panic and damages. #prayforitaly,Media,Affected individuals,Related and informative
204111974794133504,Buongiorno miei cari. Anche se in ritardo apprendo la notizia del #Terremoto e penso agli amici che vivono in zona Ditemi che state bene !,Outsiders,Sympathy and support,Related - but not informative
204114898211442688,"RT @EliOfficial_: Può essere che con il #terremoto le due torri, qui a Bologna, si sono raddrizzate ahahah(?)",Government,Not applicable,Related - but not informative
204116064211173377,RT @frafacchinetti: 059-200200 è il numero unico della protezione civile per assistenza zona #Modena #terremoto. Ritwittate e mettetelo  ...,Outsiders,Caution and advice,Related and informative
204117351896059904,RT @alfoadd: Sono un po' scosso. #terremoto,Eyewitness,Sympathy and support,Related - but not informative
204120027828465665,Terremoto en Italia? Como? Ui que mal :S,Outsiders,Sympathy and support,Related - but not informative
204120728289820672,RT @PaoloTognetti: #terremoto Protezione Civile Emilia Romagna: Tel. 051/5274404 - Fax. 051/558545 - Numero Verde 800-333-911 SOLO EMERG ...,Outsiders,Caution and advice,Related and informative
204121785254420480,RT @expansioncom: Al menos cuatro personas muertas en el norte de Italia por un terremoto http://t.co/eyIGrY5X vía @expansioncom,Media,Affected individuals,Related and informative
204123320365486080,RT @frafacchinetti: 059-200200 è il numero unico della protezione civile per assistenza zona #Modena #terremoto. Ritwittate e mettetelo  ...,Outsiders,Caution and advice,Related and informative
204127523053912065,RT @MassSte: Direi che i media sono stati spiazzati dal #terremoto: erano tutti propensi a fare sciacallaggio sulla vicenda della scuola ...,Outsiders,Other Useful Information,Related - but not informative
204128177390501889,"RT @RegioneER: #Sisma in #EmiliaRomagna, vertice della #Protezione civile a #Ferrara e a #Modena #terremoto http://t.co/R1ZKqhvf",Government,Caution and advice,Related and informative
204130681377390592,"RT @marcodalladea: The 5.9 earthquake hitting north Italy this morning at 4 am was felt in Milan, but had no consequences on the ISSF WC ...",Eyewitness,Other Useful Information,Related and informative
204131721560596481,"RT @MiChamoun: People, Coppa Final might be postponed. 5.9 magnitude earthquake this morning in Italy (epicenter Ferrara). 3 dead so far :/",Media,Affected individuals,Related and informative
204132052906414080,"Amici twitteri, che brutta notizia :( come state? #terremoto",Outsiders,Sympathy and support,Related - but not informative
204132631707783169,"RT @Lele_cj_: I media in silenzio fino alle 6, solo twitter stanotte supportava e informava la gente spaventata. #terremoto #vergogna",Outsiders,Caution and advice,Related - but not informative
204133504148176896,RT @TantaRoba2012: @Negramaro #terremoto 059-200200 è il numero unico della protezione civile per assistenza zona #Modena aiutateci a di ...,Outsiders,Donations and volunteering,Related and informative
204138587619475456,Finale Emilia #terremoto http://t.co/pyl8F5YF,Outsiders,Other Useful Information,Related - but not informative
204141385245401088,RT @maridacaterini: Possibile che l'Italia è sempre sommersa da macerie e nessuno riesca mai a rimuoverle? #terremoto #brindisi #spread  ...,Outsiders,Other Useful Information,Related - but not informative
204141716582830080,RT @nicola_villari: @einaudieditore #terremoto 059-200200 è il numero unico della protezione civile per assistenza zona #Modena aiuta a  ...,Outsiders,Caution and advice,Related and informative
204143163605127169,RT @nicola_villari: @einaudieditore #terremoto 059-200200 è il numero unico della protezione civile per assistenza zona #Modena aiuta a  ...,Outsiders,Caution and advice,Related and informative
204144421904723969,RT @kjhutchinson: BBC News - Four killed in northern Italy earthquake http://t.co/Sw7H2PSe #geographyteacher,Media,Affected individuals,Related and informative
204144740701179904,RT @theRealDonJoe: erano 10 anni che non dormivo così bene.. Non ho manco sentito il #terremoto a Milano,Not labeled,Not labeled,Not related
204149840970661888,"RT @LupuUlula: Signora, che faceva il #terremoto? Usciva? Che gusti aveva? Lo immaginavate? Ci dica qualcosa, siamo in TV!",Not applicable,Other Useful Information,Related - but not informative
